class,id,name,rank
scientific name,194924,Desulfovibrionaceae,family
scientific name,195950,Tannerella,genus
authority,195950,Tannerella Sakamoto et al. 2002,genus
scientific name,200643,Bacteroidia,class
authority,200643,Bacteroidia Krieg 2012,class
synonym,201174,'Actinobacteria',phylum
blast name,201174,actinobacteria,phylum
synonym,201174,not Actinobacteria Cavalier-Smith 2002,phylum
scientific name,203494,Verrucomicrobiae,class
authority,203494,Verrucomicrobiae Hedlund et al. 1998 emend. Yoon et al. 2008,class
scientific name,204475,Gemmiger,genus
authority,204475,Gemmiger Gossling and Moore 1975,genus
misspelling,204516,Bacteroides fimicolonus,species
scientific name,204516,Bacteroides massiliensis,species
authority,204516,Bacteroides massiliensis Fenner et al. 2005,species
scientific name,207244,Anaerostipes,genus
authority,207244,Anaerostipes Schwiertz et al. 2002 emend. Eeckhaut et al. 2010,genus
equivalent name,208479,Clostridium bolteae,species
authority,208479,Clostridium bolteae Song et al. 2003,species
misspelling,208479,Clostridium boltei,species
scientific name,208479,[Clostridium] bolteae,species
synonym,213115,'Desulfovibrionales',order
scientific name,213115,Desulfovibrionales,order
includes,214851,Clostridium sp. BI-114,species
scientific name,214851,Subdoligranulum variabile,species
authority,214851,Subdoligranulum variabile Holstrom et al. 2004,species
scientific name,216572,Oscillospiraceae,family
authority,216572,Oscillospiraceae Peshkoff 1940,family
scientific name,216816,Bifidobacterium longum,species
authority,216816,Bifidobacterium longum Reuter 1963,species
scientific name,216851,Faecalibacterium,genus
authority,216851,Faecalibacterium Duncan et al. 2002,genus
scientific name,218538,Dialister invisus,species
authority,218538,Dialister invisus Downes et al. 2003,species
misspelling,234908,Sutterella canis,genus
scientific name,234908,Sutterella stercoricanis,genus
synonym,234908,Sutterella stercoricanis Greetham et al. 2004,genus
includes,237576,Lachnospiraceae bacterium AIP 354.02,species
scientific name,237576,Oribacterium sinus,species
synonym,237576,Oribacterium sinus Carlier et al. 2004,species
scientific name,239759,Alistipes,genus
authority,239759,Alistipes Rautio et al. 2003,genus
scientific name,239934,Akkermansia,genus
authority,239934,Akkermansia Derrien et al. 2004,genus
scientific name,239935,Akkermansia muciniphila,species
authority,239935,Akkermansia muciniphila Derrien et al. 2004,species
synonym,248744,Bryantella,genus
authority,248744,Bryantella Wolin et al. 2004,genus
scientific name,248744,Marvinbryantia,genus
authority,248744,Marvinbryantia Wolin et al. 2008,genus
scientific name,257758,Streptococcus pseudopneumoniae,species
authority,257758,Streptococcus pseudopneumoniae Arbique et al. 2005,species
synonym,261299,Clostridium bartlettii,species
authority,261299,Clostridium bartlettii Song et al. 2004,species
scientific name,261299,Intestinibacter bartlettii,species
authority,261299,Intestinibacter bartlettii Gerritsen et al. 2014,species
misspelling,261299,[Clostridium] bartlettii,species
scientific name,265975,Oribacterium,genus
authority,265975,Oribacterium Carlier et al. 2004,genus
scientific name,270497,Catabacter,genus
authority,270497,Catabacter Lau et al. 2014,genus
scientific name,270498,Catabacter hongkongensis,species
authority,270498,Catabacter hongkongensis Lau et al. 2014,species
scientific name,273677,Microbacterium oleivorans,species
authority,273677,Microbacterium oleivorans Schippers et al. 2005,species
misspelling,273677,Microbacterium oleovorans,species
scientific name,283168,Odoribacter,genus
authority,283168,Odoribacter Hardham et al. 2008,genus
misspelling,283168,Wernerella,genus
equivalent name,288965,Clostridium clariflavum,species
authority,288965,Clostridium clariflavum Shiratori et al. 2009,species
misspelling,288965,Clostridium sp. EBR-02E-0045,species
includes,288965,Clostridium sp. EBR45,species
scientific name,288965,[Clostridium] clariflavum,species
synonym,291644,Bacteroides salyersae,species
scientific name,291644,Bacteroides salyersiae,species
authority,291644,Bacteroides salyersiae corrig. Song et al. 2005,species
includes,291644,Bacteroides sp. WAL 10018,species
scientific name,291645,Bacteroides nordii,species
authority,291645,Bacteroides nordii Song et al. 2005,species
includes,291645,Bacteroides sp. WAL 11050,species
scientific name,292632,Subdoligranulum,genus
authority,292632,Subdoligranulum Holmstrom et al. 2004,genus
authority,292800,"Bacille de Plaut, Kritchevsky and Seguin 1921",species
authority,292800,Bacillus plauti (sic) Seguin 1928,species
authority,292800,Fusocillus plauti (sic) (Seguin 1928) Prevot 1938,species
authority,292800,Zuberella plauti (sic) (Seguin 1928) Sebald 1962,species
synonym,292800,Bacillus plauti,species
synonym,292800,Clostridium orbiscindens,species
authority,292800,Clostridium orbiscindens Winter et al. 1991,species
synonym,292800,Eubacterium plautii,species
authority,292800,Eubacterium plautii (Seguin 1928) Hofstad and Aasjord 1982,species
scientific name,292800,Flavonifractor plautii,species
authority,292800,Flavonifractor plautii (Seguin 1928) Carlier et al. 2010,species
synonym,292800,Fusobacterium plautii,species
authority,292800,Fusobacterium plautii corrig. Seguin 1928 (Approved Lists 1980),species
synonym,292800,Fusocillus plauti,species
synonym,292800,Zuberella plauti,species
scientific name,299767,Enterobacter ludwigii,species
authority,299767,Enterobacter ludwigii Hoffmann et al. 2005,species
includes,299767,Pantoea sp. RCE-5,species
includes,299767,bacterium K9,species
scientific name,301301,Roseburia hominis,species
authority,301301,Roseburia hominis Duncan et al. 2006,species
misspelling,301302,Roseburia faecalis,species
scientific name,301302,Roseburia faecis,species
authority,301302,Roseburia faecis Duncan et al. 2006,species
scientific name,310297,Bacteroides plebeius,species
authority,310297,Bacteroides plebeius Kitahara et al. 2005,species
scientific name,310298,Bacteroides coprocola,species
authority,310298,Bacteroides coprocola Kitahara et al. 2005,species
synonym,328812,Bacteroides goldsteinii,species
authority,328812,Bacteroides goldsteinii Song et al. 2006,species
includes,328812,Bacteroides sp. WAL 12034,species
scientific name,328812,Parabacteroides goldsteinii,species
authority,328812,Parabacteroides goldsteinii (Song et al. 2006) Sakamoto and Benno 2006,species
scientific name,328813,Alistipes onderdonkii,species
authority,328813,Alistipes onderdonkii Song et al. 2006,species
includes,328813,Alistipes sp. WAL 8169,species
scientific name,329854,Bacteroides intestinalis,species
authority,329854,Bacteroides intestinalis Bakir et al. 2006,species
scientific name,338188,Bacteroides finegoldii,species
authority,338188,Bacteroides finegoldii Bakir et al. 2006,species
equivalent name,341225,Clostridium saccharogumia,species
authority,341225,Clostridium saccharogumia Clavel et al. 2007,species
includes,341225,Clostridium sp. SDG-Mt85-3Db,species
scientific name,341225,[Clostridium] saccharogumia,species
equivalent name,342942,Clostridium glycyrrhizinilyticum,species
authority,342942,Clostridium glycyrrhizinilyticum Sakuma et al. 2006,species
scientific name,342942,[Clostridium] glycyrrhizinilyticum,species
includes,351091,Clostridiales bacterium Sjm18-20,species
scientific name,351091,Oscillibacter valericigenes,species
authority,351091,Oscillibacter valericigenes Iino et al. 2007,species
scientific name,354276,Enterobacter cloacae complex,species group
scientific name,360807,Roseburia inulinivorans,species
authority,360807,Roseburia inulinivorans Duncan et al. 2006,species
includes,360807,butyrate-producing bacterium A2-194,species
includes,360807,butyrate-producing bacterium L1-83,species
includes,363265,Prevotella sp. CB35,species
scientific name,363265,Prevotella stercorea,species
authority,363265,Prevotella stercorea Hayashi et al. 2007,species
scientific name,371601,Bacteroides xylanisolvens,species
authority,371601,Bacteroides xylanisolvens Chassard et al. 2008,species
scientific name,375288,Parabacteroides,genus
authority,375288,Parabacteroides Sakamoto and Benno 2006,genus
scientific name,384639,Bacteroides galacturonicus,species
authority,384639,Bacteroides galacturonicus Jensen and Canale-Parola 1987,species
scientific name,387090,Bacteroides coprophilus,species
authority,387090,Bacteroides coprophilus Hayashi et al. 2007,species
includes,387090,Bacteroides sp. CB40,species
includes,387090,Bacteroides sp. CB41,species
includes,387090,Bacteroides sp. CB42,species
scientific name,387661,Parabacteroides johnsonii,species
authority,387661,Parabacteroides johnsonii Sakamoto et al. 2007,species
misspelling,397864,Barnesella,genus
scientific name,397864,Barnesiella,genus
authority,397864,Barnesiella Sakamoto et al. 2007 emend. Morotomi et al. 2008,genus
scientific name,410072,Coprococcus comes,species
authority,410072,Coprococcus comes Holdeman and Moore 1974,species
authority,413496,Cronobacter Iversen et al. 2007,genus
scientific name,413496,Cronobacter,genus
authority,413496,Cronobacter Iversen et al. 2008 emend. Brady et al. 2013,genus
scientific name,418240,Blautia wexlerae,species
authority,418240,Blautia wexlerae Liu et al. 2008,species
scientific name,423477,Veillonella rogosae,species
authority,423477,Veillonella rogosae Arif et al. 2008,species
includes,423477,Veillonella sp. NVG 05cf,species
includes,423477,Veillonella sp. NVG 100cf,species
includes,423477,Veillonella sp. NVG 24cf,species
includes,423477,Veillonella sp. NVG 30cf,species
includes,423477,Veillonella sp. NVG 84cf,species
includes,423477,Veillonella sp. NVG 88cf,species
authority,424536,Catabacteriaceae Lau et al. 2007,family
scientific name,424536,Catabacteriaceae,family
scientific name,433334,unclassified Erysipelotrichaceae,no rank
scientific name,436515,Variovorax boronicumulans,genus
authority,436515,Variovorax boronicumulans Miwa et al. 2008,genus
scientific name,437897,Megamonas funiformis,species
authority,437897,Megamonas funiformis Sakon et al. 2008,species
misspelling,446660,Adlercreutzia equolfaciens,species
scientific name,446660,Adlercreutzia equolifaciens,species
authority,446660,Adlercreutzia equolifaciens Maruo et al. 2008,species
includes,446660,equol-producing bacterium FJC-A10,species
includes,446660,equol-producing bacterium FJC-B20,species
includes,446660,equol-producing bacterium FJC-B9,species
includes,446660,equol-producing bacterium FJC-D53,species
scientific name,447020,Adlercreutzia,genus
authority,447020,Adlercreutzia Maruo et al. 2008,genus
includes,454154,Bacteroidales bacterium YIT 11840,species
scientific name,454154,Paraprevotella clara,species
authority,454154,Paraprevotella clara Morotomi et al. 2009,species
includes,454155,Bacteroidales bacterium YIT 11841,species
scientific name,454155,Paraprevotella xylaniphila,species
authority,454155,Paraprevotella xylaniphila Morotomi et al. 2009,species
scientific name,459786,Oscillibacter,genus
authority,459786,Oscillibacter Iino et al. 2007,genus
scientific name,471189,Gordonibacter pamelaeae,species
authority,471189,Gordonibacter pamelaeae Wurdemann et al. 2009,species
scientific name,487173,Dialister succinatiphilus,species
authority,487173,Dialister succinatiphilus Morotomi et al. 2008,species
scientific name,487174,Barnesiella intestinihominis,species
authority,487174,Barnesiella intestinihominis Morotomi et al. 2008,species
includes,487174,Barnesiella sp. YIT 11860,species
scientific name,487175,Parasutterella excrementihominis,species
authority,487175,Parasutterella excrementihominis Nagai et al. 2009,species
misspelling,526524,Erysipelotrichi,class
scientific name,526524,Erysipelotrichia,class
authority,526524,Erysipelotrichia Ludwig et al. 2010,class
scientific name,526525,Erysipelotrichales,order
authority,526525,Erysipelotrichales Ludwig et al. 2010,order
authority,536633,Blautia glucerasei Furuya et al. 2010,species
scientific name,536633,Blautia glucerasea,species
authority,536633,Blautia glucerasea corrig. Furuya et al. 2010,species
synonym,536633,Blautia glucerasei,species
misspelling,536633,Clostridium glucerasei,species
includes,536633,Clostridium sp. HFTH-1,species
scientific name,538999,Clostridiales incertae sedis,no rank
scientific name,541000,Ruminococcaceae,family
authority,541000,Ruminococcaceae Rainey 2010,family
scientific name,543314,Clostridiales Family XIII. Incertae Sedis,family
scientific name,544645,Butyricimonas virosa,species
authority,544645,Butyricimonas virosa Sakamoto et al. 2009,species
includes,544645,Porphyromonadaceae bacterium JCM 15149,species
includes,572010,Coriobacteriaceae bacterium HE8,species
scientific name,572010,Slackia isoflavoniconvertens,species
authority,572010,Slackia isoflavoniconvertens Matthies et al 2009,species
scientific name,572511,Blautia,genus
authority,572511,Blautia Liu et al. 2008,genus
scientific name,574697,Butyricimonas,genus
authority,574697,Butyricimonas Sakamoto et al. 2009 emend Sakamoto et al. 2014,genus
scientific name,574930,Parabacteroides gordonii,species
authority,574930,Parabacteroides gordonii Sakamoto et al. 2009,species
includes,574930,Parabacteroides sp. JCM 15725,species
includes,574930,Parabacteroides sp. JCM 15726,species
scientific name,577309,Paraprevotella,genus
authority,577309,Paraprevotella Morotomi et al. 2009,genus
scientific name,577310,Parasutterella,genus
authority,577310,Parasutterella Nagai et al. 2009,genus
scientific name,588605,Robinsoniella,genus
authority,588605,Robinsoniella Cotta et al. 2009,genus
scientific name,592978,Ruminococcus faecis,species
authority,592978,Ruminococcus faecis Kim et al. 2011,species
scientific name,626929,Bacteroides clarus,species
authority,626929,Bacteroides clarus Watanabe et al. 2010,species
scientific name,626930,Bacteroides fluxus,species
authority,626930,Bacteroides fluxus Watanabe et al. 2010,species
scientific name,626932,Alistipes indistinctus,species
authority,626932,Alistipes indistinctus Nagai et al. 2010,species
includes,626935,Collinsella sp. YIT 12064,species
scientific name,626935,Collinsella tanakaei,species
authority,626935,Collinsella tanakaei Nagai et al. 2010,species
includes,626937,Catabacter sp. YIT 12065,species
scientific name,626937,Christensenella minuta,species
authority,626937,Christensenella minuta Morotomi et al. 2012,species
misspelling,626937,Christensenia minuta,species
includes,626940,Phascolarctobacterium sp. YIT 12068,species
scientific name,626940,Phascolarctobacterium succinatutens,species
authority,626940,Phascolarctobacterium succinatutens Watanabe et al. 2012,species
scientific name,626947,Parasutterella secunda,species
authority,626947,Parasutterella secunda Morotomi et al. 2011,species
includes,626947,Parasutterella sp. YIT 12071,species
scientific name,644652,Gordonibacter,genus
authority,644652,Gordonibacter Wurdemann et al. 2009,genus
scientific name,645466,Anaerostipes butyraticus,species
authority,645466,Anaerostipes butyraticus Eeckhaut et al. 2010,species
includes,645466,Anaerostipes sp. 35-7,species
misspelling,649756,Anaerostipes coli,species
scientific name,649756,Anaerostipes hadrus,species
authority,649756,Anaerostipes hadrus (Moore et al. 1976) Allen-Vercoe et al. 2013,species
includes,649756,Anaerostipes sp. 5/1/63FAA,species
misspelling,649756,Anaerostipes sp. 5_1_63FAA,species
includes,649756,Clostridiales bacterium SSC/2,species
misspelling,649756,Clostridiales sp. SSC/2,species
synonym,649756,Eubacterium hadrum,species
authority,649756,Eubacterium hadrum Moore et al. 1976,species
includes,649756,butyrate-producing bacterium SS2/1,species
includes,649756,butyrate-producing bacterium SSC/2,species
scientific name,655183,Lactobacillus casei group,species group
scientific name,706562,Lactobacillus rogosae,species
authority,706562,Lactobacillus rogosae Holdeman and Moore 1974,species
scientific name,745368,Gemmiger formicilis,species
authority,745368,Gemmiger formicilis Gossling and Moore 1975,species
includes,871664,Blautia sp. GAM6-1,species
scientific name,871664,Blautia stercoris,species
authority,871664,Blautia stercoris Park et al. 2012,species
scientific name,871665,Blautia faecis,species
authority,871665,Blautia faecis Park et al. 2013,species
includes,871665,Blautia sp. M25,species
scientific name,909929,Selenomonadales,order
authority,909929,Selenomonadales Marchandin et al. 2010,order
scientific name,909930,Acidaminococcaceae,family
authority,909930,Acidaminococcaceae Marchandin et al. 2010,family
scientific name,909932,Negativicutes,class
authority,909932,Negativicutes Marchandin et al. 2010,class
scientific name,946234,Flavonifractor,genus
authority,946234,Flavonifractor Carlier et al. 2010,genus
scientific name,990719,Christensenellaceae,family
authority,990719,Christensenellaceae Morotomi et al. 2012,family
scientific name,990721,Christensenella,genus
authority,990721,Christensenella Morotomi et al. 2012,genus
scientific name,995019,Sutterellaceae,family
authority,995019,Sutterellaceae Morotomi et al. 2011,family
includes,1150298,Clostridium sp. HT03-11,species
includes,1150298,Clostridium sp. HT03-14,species
includes,1150298,Clostridium sp. HT03-186,species
includes,1150298,Clostridium sp. HT03-22,species
includes,1150298,Clostridium sp. KO-38,species
includes,1150298,Clostridium sp. TT-111,species
scientific name,1150298,Fusicatenibacter saccharivorans,species
authority,1150298,Fusicatenibacter saccharivorans Takada et al. 2013,species
scientific name,1161942,Ruminococcus champanellensis,species
authority,1161942,Ruminococcus champanellensis Chassard et al. 2012,species
scientific name,1279388,Kandleria,genus
authority,1279388,Kandleria Salvetti et al. 2011,genus
authority,1288121,Alistipes senegalensis Mishra et al. 2012,species
scientific name,1288121,Alistipes senegalensis,species
authority,1297617,Candidatus Clostridium anorexicus Pfleiderer et al. 2013,species
synonym,1297617,Candidatus Clostridium anorexicus,species
misspelling,1297617,Clostridium anorexicus,species
scientific name,1297617,Intestinimonas butyriciproducens,species
authority,1297617,Intestinimonas butyriciproducens Klaring et al. 2013,species
includes,1297617,Pseudoflavonifractor sp. 2-1.1,species
includes,1297617,Pseudoflavonifractor sp. SRB-521-5-I,species
misspelling,1297617,Pseudoflavonifractor sp. SRB521,species
scientific name,1344959,Citrobacter freundii complex,no rank
scientific name,1392389,Intestinimonas,genus
synonym,1392389,Intestinimonas Klaring et al. 2013,genus
scientific name,1407607,Fusicatenibacter,genus
authority,1407607,Fusicatenibacter Takada et al. 2013,genus
scientific name,1465754,Alistipes timonensis,species
authority,1465754,Alistipes timonensis Lagier et al. 2014,species
authority,1468449,Candidatus Holdemania massiliensis Pfleiderer et al. 2013,species
authority,1468449,Holdemania massiliensis Mishra et al. 2013,species
synonym,1468449,Candidatus Holdemania massiliensis,species
scientific name,1468449,Holdemania massiliensis,species
authority,1470345,Candidatus Bacteroides timonensis Pfleiderer et al. 2013,species
synonym,1470345,Bacteroides timonensis,species
scientific name,1470345,Candidatus Bacteroides timonensis,species
authority,1470347,Candidatus Alistipes marseilloanorexicus Pfleiderer et al. 2013,species
synonym,1470347,Alistipes marseilloanorexicus,species
scientific name,1470347,Candidatus Alistipes marseilloanorexicus,species
authority,1470349,Candidatus Stoquefichus Pfleiderer et al. 2013,genus
scientific name,1470349,Candidatus Stoquefichus,genus
synonym,1470349,Stoquefichus,genus
authority,1470350,Candidatus Stoquefichus massiliensis Pfleiderer et al. 2013,species
scientific name,1470350,Candidatus Stoquefichus massiliensis,species
synonym,1470350,Stoquefichus massiliensis,species
authority,1470353,Candidatus Soleaferrea Pfleiderer et al. 2013,genus
scientific name,1470353,Candidatus Soleaferrea,genus
synonym,1470353,Soleaferrea,genus
authority,1470354,Candidatus Soleaferrea massiliensis Pfleiderer et al. 2013,species
scientific name,1470354,Candidatus Soleaferrea massiliensis,species
synonym,1470354,Soleaferrea massiliensis,species
authority,1470355,Candidatus Dorea massiliensis Pfleiderer et al. 2013,species
scientific name,1470355,Candidatus Dorea massiliensis,species
synonym,1470355,Dorea massiliensis,species
authority,1473205,Senegalimassilia Lagier et al. 2013,genus
synonym,1473205,Senegalemassilia,genus
scientific name,1473205,Senegalimassilia,genus
authority,1473205,Senegalimassilia corrig. Lagier et al. 2014,genus
authority,1473216,Senegalemassilia anaerobia Lagier et al. 2013,species
synonym,1473216,Senegalemassilia anaerobia,species
misspelling,1473216,Senegalemassilia fastidiosa,species
scientific name,1473216,Senegalimassilia anaerobia,species
authority,1473216,Senegalimassilia anaerobia corrig. Lagier et al. 2014,species
authority,1481960,Peptoclostridium Yutin and Galperin 2013,genus
scientific name,1481960,Peptoclostridium,genus
scientific name,1501226,Romboutsia,genus
authority,1501226,Romboutsia Gerritsen et al. 2014,genus
scientific name,1505652,Terrisporobacter,genus
authority,1505652,Terrisporobacter Gerritsen et al. 2014,genus
scientific name,1505657,Intestinibacter,genus
authority,1505657,Intestinibacter Gerritsen et al. 2014,genus
authority,1505663,Erysipelatoclostridium Yutin and Galperin 2013,genus
scientific name,1505663,Erysipelatoclostridium,genus
authority,1506553,Lachnoclostridium Yutin and Galperin 2013,genus
scientific name,1506553,Lachnoclostridium,genus
authority,1506577,Tyzzerella Yutin and Galperin 2013,genus
scientific name,1506577,Tyzzerella,genus
authority,1508657,Ruminiclostridium Yutin and Galperin 2013,genus
scientific name,1508657,Ruminiclostridium,genus
scientific name,1573534,Faecalitalea,genus
authority,1573534,Faecalitalea De Maesschalck et al. 2014,genus
scientific name,1573535,Holdemanella,genus
authority,1573535,Holdemanella De Maesschalck et al. 2014,genus
scientific name,1643822,Eggerthellales,order
authority,1643822,Eggerthellales Gupta et al. 2013,order
scientific name,1643824,Atopobiaceae,family
authority,1643824,Atopobiaceae Gupta et al. 2013,family
scientific name,1643826,Eggerthellaceae,family
authority,1643826,Eggerthellaceae Gupta et al. 2013,family
scientific name,1647988,Akkermansiaceae,family
authority,1647988,Akkermansiaceae Hedlund and Derrien 2012,family
scientific name,1649459,Hungatella,genus
authority,1649459,Hungatella Kaur et al. 2014,genus
synonym,1766253,'Agathobacter',genus
scientific name,1766253,Agathobacter,genus
unknown,1000000000,Anoxystipes fissicatena,unknown
unknown,1000000001,Lachnoclostridium aminovalericum,unknown
unknown,1000000002,Lachnoclostridium bolteae,unknown
unknown,1000000003,Blautia torques,unknown
unknown,1000000004,Blautia massiliensis,unknown
unknown,1000000005,Erysipelatoclostridium spiroforme,unknown
unknown,1000000006,Melainabacter A1,unknown
unknown,1000000007,Lachnoclostridium glycyrrhizinilyticum,unknown
unknown,1000000008,Lachnoclostridium indolis,unknown
unknown,1000000009,Oscillospira plautii,unknown
unknown,1000000010,Lachnoclostridium scindens,unknown
unknown,1000000011,Anoxystipes,unknown
unknown,1000000012,Melainabacter,unknown
